96842	"one"	
78007	"would"	
61528	"may"	
54461	"time"	
47887	"could"	
43156	"made"	
41150	"two"	
38056	"first"	
37980	"much"	
35334	"new"	
34193	"upon"	
33556	"great"	
33035	"us"	
32682	"must"	
32608	"man"	
32287	"way"	
32023	"make"	
31652	"also"	
31159	"many"	
31155	"people"	
29419	"part"	
28345	"work"	
28119	"well"	
27364	"life"	
26302	"used"	
25300	"use"	
25245	"see"	
24506	"good"	
24504	"number"	
24283	"take"	
23907	"little"	
23722	"men"	
23362	"found"	
23144	"state"	
23009	"world"	
22760	"like"	
22682	"might"	
22565	"place"	
21166	"years"	
21078	"long"	
20986	"given"	
20861	"shall"	
20625	"even"	
20249	"come"	
19995	"back"	
19617	"never"	
19580	"order"	
18880	"right"	
18738	"power"	
18685	"know"	
18612	"go"	
18490	"give"	
18488	"every"	
18063	"get"	
17996	"day"	
17638	"three"	
17392	"government"	
17139	"different"	
16967	"general"	
16872	"said"	
16575	"case"	
16273	"form"	
16265	"far"	
16116	"find"	
16057	"taken"	
16013	"set"	
16005	"point"	
15975	"without"	
15960	"important"	
15946	"whole"	
15605	"less"	
15437	"still"	
15311	"large"	
15286	"system"	
15165	"came"	
14998	"present"	
14822	"think"	
14803	"thought"	
14790	"put"	
14640	"last"	
14570	"means"	
14542	"old"	
14537	"things"	
14489	"public"	
14461	"need"	
14441	"country"	
14171	"left"	
14130	"high"	
13848	"social"	
13746	"always"	
13704	"small"	
13595	"able"	
13475	"end"	
13466	"war"	
13389	"god"	
13324	"seen"	
13278	"house"	
13239	"within"	
13207	"children"	
13128	"best"	
13022	"human"	
12942	"possible"	
12902	"states"	
12875	"water"	
12872	"another"	
12821	"say"	
12749	"among"	
12742	"nature"	
12608	"fact"	
12536	"law"	
12516	"kind"	
12317	"person"	
12220	"necessary"	
12109	"better"	
11892	"away"	
11857	"mind"	
11817	"whether"	
11766	"become"	
11739	"certain"	
11723	"done"	
11592	"ever"	
11579	"development"	
11569	"side"	
11536	"cannot"	
11534	"sense"	
11501	"nothing"	
11497	"subject"	
11483	"body"	
11481	"change"	
11378	"question"	
11340	"enough"	
11257	"united"	
11250	"something"	
11062	"known"	
11053	"interest"	
11021	"effect"	
10977	"common"	
10967	"least"	
10925	"study"	
10901	"political"	
10892	"value"	
10829	"took"	
10789	"going"	
10753	"went"	
10724	"history"	
10695	"look"	
10692	"often"	
10626	"hand"	
10500	"brought"	
10408	"women"	
10386	"period"	
10276	"name"	
10258	"want"	
10217	"thing"	
10210	"result"	
10202	"act"	
10174	"information"	
10154	"head"	
10064	"home"	
10022	"young"	
9976	"view"	
9943	"process"	
9931	"called"	
9906	"year"	
9898	"second"	
9750	"light"	
9734	"position"	
9634	"rather"	
9619	"matter"	
9608	"knowledge"	
9592	"family"	
9588	"amount"	
9571	"yet"	
9536	"american"	
9476	"land"	
9454	"since"	
9408	"following"	
9380	"terms"	
9380	"several"	
9280	"account"	
9213	"days"	
9210	"help"	
9195	"school"	
9170	"early"	
9137	"times"	
9132	"reason"	
9125	"held"	
9095	"city"	
9088	"keep"	
9065	"full"	
9065	"almost"	
9028	"group"	
9027	"book"	
8957	"church"	
8897	"love"	
8859	"money"	
8856	"national"	
8831	"members"	
8823	"either"	
8820	"course"	
8819	"others"	
8813	"idea"	
8809	"action"	
8749	"court"	
8726	"greater"	
8665	"line"	
8637	"force"	
8595	"cause"	
8572	"problem"	
8522	"true"	
8406	"control"	
8405	"death"	
8329	"already"	
8309	"due"	
8295	"next"	
8280	"face"	
8272	"child"	
8251	"four"	
8199	"show"	
8120	"told"	
8098	"party"	
8098	"free"	
8084	"level"	
8054	"cases"	
8038	"words"	
8032	"likely"	
8012	"heart"	
7940	"tell"	
7921	"half"	
7886	"let"	
7874	"particular"	
7863	"various"	
7847	"care"	
7835	"eyes"	
7809	"society"	
7781	"economic"	
7718	"evidence"	
7655	"soon"	
7640	"quite"	
7632	"increase"	
7624	"considered"	
7615	"though"	
7610	"saw"	
7563	"making"	
7561	"influence"	
7558	"support"	
7551	"room"	
7537	"got"	
7511	"open"	
7488	"individual"	
7484	"moment"	
7459	"business"	
7428	"rate"	
7415	"attention"	
7379	"king"	
7362	"seemed"	
7357	"clear"	
7301	"felt"	
7277	"english"	
7258	"difficult"	
7257	"together"	
7203	"area"	
7202	"degree"	
7192	"real"	
7189	"age"	
7180	"purpose"	
7179	"read"	
7172	"believe"	
7169	"feel"	
7162	"experience"	
7154	"role"	
7148	"required"	
7147	"seems"	
7137	"shown"	
7130	"hands"	
7123	"conditions"	
7113	"father"	
7110	"respect"	
7109	"sent"	
7105	"began"	
7096	"bring"	
7096	"natural"	
7095	"gave"	
7094	"along"	
7090	"woman"	
7086	"knew"	
7068	"return"	
7012	"hundred"	
6997	"results"	
6995	"air"	
6976	"heard"	
6959	"word"	
6939	"night"	
6910	"longer"	
6862	"around"	
6862	"close"	
6854	"later"	
6805	"blood"	
6793	"carried"	
6779	"anything"	
6738	"character"	
6705	"received"	
6680	"parts"	
6679	"five"	
6672	"basis"	
6635	"manner"	
6625	"data"	
6614	"changes"	
6588	"thus"	
6564	"higher"	
6553	"provide"	
6544	"field"	
6531	"live"	
6531	"looked"	
6523	"language"	
6519	"british"	
6516	"based"	
6516	"south"	
6491	"situation"	
6489	"importance"	
6449	"problems"	
6436	"became"	
6414	"service"	
6388	"type"	
6381	"turn"	
6370	"living"	
6362	"education"	
6360	"seem"	
6351	"policy"	
6302	"mother"	
6285	"object"	
6277	"spirit"	
6276	"ground"	
6260	"placed"	
6178	"company"	
6173	"single"	
6147	"white"	
6143	"england"	
6142	"understand"	
6139	"written"	
6135	"method"	
6129	"strong"	
6122	"attempt"	
6109	"asked"	
6102	"leave"	
6093	"pay"	
6082	"difference"	
6079	"whose"	
6051	"passed"	
6037	"future"	
5996	"call"	
5981	"similar"	
5939	"major"	
5916	"hope"	
5907	"lower"	
5906	"condition"	
5895	"rest"	
5855	"regard"	
5855	"appear"	
5854	"special"	
5851	"relation"	
5848	"letter"	
5836	"presence"	
5832	"north"	
5827	"effects"	
5825	"office"	
5803	"theory"	
5798	"persons"	
5762	"hold"	
5749	"extent"	
5732	"really"	
5730	"french"	
5729	"deal"	
5689	"class"	
5673	"turned"	
5671	"property"	
5650	"series"	
5632	"past"	
5627	"total"	
5625	"short"	
5624	"surface"	
5616	"health"	
5604	"patient"	
5600	"story"	
5592	"function"	
5574	"growth"	
5569	"authority"	
5555	"patients"	
5550	"countries"	
5523	"meet"	
5489	"available"	
5478	"according"	
5465	"ways"	
5463	"treatment"	
5460	"third"	
5433	"sure"	
5431	"relationship"	
5429	"foreign"	
5428	"front"	
5426	"rights"	
5420	"research"	
5399	"population"	
5379	"working"	
5376	"central"	
5359	"main"	
5338	"led"	
5334	"army"	
5326	"truth"	
5325	"understanding"	
5319	"probably"	
5289	"community"	
5287	"beginning"	
5277	"equal"	
5259	"opportunity"	
5258	"kept"	
5256	"sort"	
5256	"lost"	
5232	"production"	
5220	"century"	
5216	"desire"	
5213	"structure"	
5203	"loss"	
5202	"material"	
5193	"cost"	
5190	"town"	
5188	"forms"	
5178	"wanted"	
5177	"try"	
5176	"analysis"	
5159	"consider"	
5145	"determined"	
5145	"opinion"	
5143	"expected"	
5141	"therefore"	
5133	"de"	
5130	"near"	
5129	"trade"	
5129	"allowed"	
5117	"hard"	
5099	"energy"	
5098	"source"	
5097	"latter"	
5095	"local"	
5082	"poor"	
5059	"play"	
5037	"obtained"	
5028	"ask"	
5026	"low"	
5022	"usually"	
5012	"pressure"	
5010	"speak"	
4998	"lord"	
4985	"complete"	
4973	"art"	
4958	"wish"	
4950	"friends"	
4943	"taking"	
4935	"lead"	
4926	"existence"	
4916	"ability"	
4906	"practice"	
4903	"direction"	
4902	"hear"	
4882	"range"	
4878	"sufficient"	
4867	"mean"	
4846	"rise"	
4839	"ready"	
4838	"international"	
4833	"involved"	
4822	"middle"	
4810	"per"	
4809	"door"	
4803	"six"	
4788	"perhaps"	
4788	"across"	
4776	"paid"	
4772	"ten"	
